id,sensor,timestamp,x,y
car0,5,40.45,267.544,180.113,11
car0,0,40.5,267.496,169.791,11
car0,5,40.5,267.557,180.176,11
car0,0,40.55,267.511,169.72,11
car0,5,40.55,267.572,180.246,11
car0,0,40.6,267.525,169.653,11
car0,5,40.6,267.585,180.308,11
car0,0,40.65,267.538,169.595,11
car0,5,40.65,267.6,180.376,11
car0,0,40.7,267.546,169.555,11
car0,5,40.7,267.613,180.438,11
car0,0,40.75,267.557,169.506,11
car0,5,40.75,267.627,180.506,11
car0,0,40.8,267.568,169.454,11
car0,5,40.8,267.643,180.579,11
car0,0,40.85,267.577,169.409,11
car0,5,40.85,267.659,180.657,11
car0,0,40.9,267.588,169.36,11
car0,5,40.9,267.674,180.728,11
car0,0,40.95,267.599,169.306,11
car0,5,40.95,267.69,180.803,11
car0,0,41,267.609,169.258,11
car0,5,41,267.706,180.875,11
car0,0,41.05,267.621,169.203,11
car0,5,41.05,267.72,180.944,11
car0,0,41.1,267.633,169.147,11
car0,5,41.1,267.735,181.012,11
car0,0,41.15,267.646,169.085,11
car0,0,41.2,267.66,169.021,11
car0,0,41.25,267.673,168.96,11
car0,0,41.3,267.687,168.894,11
car0,0,41.35,267.7,168.829,11
car0,0,41.4,267.714,168.765,11
car0,0,41.45,267.728,168.702,11
car0,0,41.5,267.728,168.699,11
car0,0,41.55,267.718,168.746,11
car0,0,41.6,267.707,168.798,11
car0,0,41.65,267.698,168.843,11
car0,0,41.7,267.687,168.891,11
car0,0,41.75,267.677,168.938,11
car0,0,41.8,267.665,168.998,11
car0,5,41.8,267.734,181.007,11
car0,0,41.85,267.652,169.055,11
car0,5,41.85,267.722,180.953,11
car0,0,41.9,267.64,169.113,11
car0,5,41.9,267.712,180.903,11
car0,0,41.95,267.628,169.17,11
car0,5,41.95,267.699,180.846,11
car0,0,42,267.617,169.223,11
car0,5,42,267.689,180.795,11
car0,0,42.05,267.606,169.275,11
car0,5,42.05,267.678,180.745,11
car0,0,42.1,267.594,169.331,11
car0,5,42.1,267.667,180.693,11
car0,0,42.15,267.581,169.39,11
car0,5,42.15,267.655,180.637,11
car0,0,42.2,267.568,169.451,11
car0,5,42.2,267.644,180.583,11
car0,0,42.25,267.558,169.501,11
car0,5,42.25,267.632,180.531,11
car0,0,42.3,267.547,169.553,12
car0,5,42.3,267.622,180.483,12
car0,0,42.35,267.534,169.611,12
car0,5,42.35,267.611,180.431,12
car0,0,42.4,267.524,169.66,12
car0,5,42.4,267.602,180.387,12
car0,0,42.45,267.511,169.718,13
car0,5,42.45,267.593,180.345,13
car0,0,42.5,267.501,169.767,13
car0,5,42.5,267.583,180.299,13
car0,0,42.55,267.49,169.817,13
car0,5,42.55,267.572,180.247,13
car0,0,42.6,267.478,169.877,13
car0,5,42.6,267.56,180.191,13
car0,0,42.65,267.467,169.927,13
car0,5,42.65,267.549,180.139,13
car0,0,42.7,267.457,169.975,13
car0,5,42.7,267.538,180.088,13
car0,0,42.75,267.447,170.024,13
car0,5,42.75,267.53,180.048,13
car0,0,42.8,267.435,170.077,13
car0,5,42.8,267.521,180.007,13
car0,0,42.85,267.423,170.133,13
car0,5,42.85,267.512,179.965,13
car0,0,42.9,267.413,170.183,13
car0,5,42.9,267.502,179.918,13
car0,0,42.95,267.402,170.235,13
car0,5,42.95,267.489,179.856,13
car0,0,43,267.39,170.288,13
car0,5,43,267.477,179.798,13
car0,0,43.05,267.38,170.338,13
car0,5,43.05,267.465,179.743,13
car0,0,43.1,267.369,170.389,13
car0,5,43.1,267.453,179.688,13
car0,0,43.15,267.358,170.44,13
car0,5,43.15,267.443,179.641,13
car0,0,43.2,267.348,170.487,13
car0,5,43.2,267.433,179.591,13
car0,0,43.25,267.338,170.536,13
car0,5,43.25,267.422,179.539,13
car0,0,43.3,267.327,170.584,13
car0,5,43.3,267.409,179.478,13
car0,0,43.35,267.317,170.634,13
car0,5,43.35,267.399,179.432,13
car0,0,43.4,267.306,170.686,13
car0,5,43.4,267.388,179.38,13
car0,0,43.45,267.297,170.728,13
car0,5,43.45,267.378,179.336,13
car0,0,43.5,267.288,170.772,13
car0,5,43.5,267.369,179.292,13
car0,0,43.55,267.278,170.815,13
car0,5,43.55,267.359,179.245,13
car0,0,43.6,267.271,170.852,13
car0,5,43.6,267.35,179.201,13
car0,0,43.65,267.264,170.881,13
car0,5,43.65,267.339,179.152,13
car0,0,43.7,267.255,170.927,13
car0,5,43.7,267.327,179.095,13
car0,0,43.75,267.245,170.972,13
car0,5,43.75,267.315,179.037,13
car0,0,43.8,267.234,171.025,13
car0,5,43.8,267.303,178.978,13
car0,0,43.85,267.222,171.081,13
car0,5,43.85,267.292,178.929,13
car0,0,43.9,267.211,171.132,13
car0,5,43.9,267.281,178.877,13
car0,0,43.95,267.2,171.184,13
car0,5,43.95,267.271,178.831,13
car0,0,44,267.188,171.239,13
car0,5,44,267.259,178.775,13
car0,0,44.05,267.177,171.291,13
car0,5,44.05,267.248,178.723,13
car0,0,44.1,267.167,171.338,13
car0,5,44.1,267.239,178.678,13
car0,0,44.15,267.158,171.382,13
car0,5,44.15,267.229,178.631,13
car0,0,44.2,267.147,171.431,13
car0,5,44.2,267.218,178.581,13
car0,0,44.25,267.137,171.481,13
car0,5,44.25,267.208,178.534,13
car0,0,44.3,267.125,171.535,13
car0,5,44.3,267.198,178.487,13
car0,0,44.35,267.115,171.583,13
car0,5,44.35,267.187,178.436,13
car0,0,44.4,267.103,171.639,13
car0,5,44.4,267.177,178.388,13
car0,0,44.45,267.09,171.703,13
car0,5,44.45,267.168,178.345,13
car0,0,44.5,267.078,171.758,13
car0,5,44.5,267.155,178.286,13
car0,0,44.55,267.066,171.815,13
car0,5,44.55,267.145,178.239,13
car0,0,44.6,267.055,171.867,13
car0,5,44.6,267.136,178.196,13
car0,0,44.65,267.043,171.924,13
car0,5,44.65,267.127,178.155,13
car0,0,44.7,267.031,171.978,13
car0,5,44.7,267.117,178.106,13
car0,0,44.75,267.019,172.035,13
car0,5,44.75,267.106,178.052,13
car0,0,44.8,267.007,172.09,13
car0,5,44.8,267.093,177.991,13
car0,0,44.85,266.998,172.134,13
car0,5,44.85,267.081,177.935,13
car0,0,44.9,266.989,172.178,13
car0,5,44.9,267.069,177.882,13
car0,0,44.95,266.98,172.22,13
car0,5,44.95,267.06,177.837,13
car0,0,45,266.972,172.259,13
car0,5,45,267.051,177.794,13
car0,0,45.05,266.965,172.291,13
car0,5,45.05,267.044,177.763,13
car0,0,45.1,266.957,172.325,13
car0,5,45.1,267.031,177.703,13
car0,0,45.15,266.945,172.383,13
car0,5,45.15,267.018,177.641,13
car0,0,45.2,266.934,172.437,13
car0,5,45.2,267.008,177.591,13
car0,0,45.25,266.923,172.489,13
car0,5,45.25,266.999,177.549,13
car0,0,45.3,266.913,172.535,13
car0,5,45.3,266.993,177.521,13
car0,0,45.35,266.902,172.585,13
car0,5,45.35,266.983,177.474,13
car0,0,45.4,266.891,172.636,13
car0,5,45.4,266.972,177.423,13
car0,0,45.45,266.879,172.695,13
car0,5,45.45,266.963,177.381,13
car0,0,45.5,266.868,172.745,13
car0,4,45.5,268.223,176.751,13
car0,0,45.55,266.857,172.796,13
car0,4,45.55,268.189,176.721,13
car0,0,45.6,266.846,172.848,13
car0,4,45.6,268.17,176.705,13
car0,0,45.65,266.837,172.894,13
car0,4,45.65,268.135,176.674,13
car0,0,45.7,266.825,172.948,13
car0,4,45.7,268.066,176.614,13
car0,0,45.75,266.814,172.998,13
car0,4,45.75,268.015,176.57,13
car0,0,45.8,266.804,173.048,13
car0,4,45.8,267.976,176.536,13
car0,0,45.85,266.793,173.098,13
car0,4,45.85,267.951,176.514,13
car0,0,45.9,266.784,173.141,13
car0,4,45.9,267.866,176.441,13
car0,0,45.95,266.774,173.188,13
car0,4,45.95,267.818,176.399,13
car0,0,46,266.764,173.234,13
car0,4,46,267.777,176.363,13
car0,0,46.05,266.755,173.278,13
car0,4,46.05,267.749,176.339,13
car0,0,46.1,266.745,173.323,13
car0,4,46.1,267.71,176.305,13
car0,0,46.15,266.739,173.353,13
car0,4,46.15,267.68,176.279,13
car0,0,46.2,266.735,173.372,13
car0,4,46.2,267.646,176.249,13
car0,1,46.25,267.328,173.707,13
car0,4,46.25,267.614,176.222,13
car0,1,46.3,267.273,173.755,13
car0,4,46.3,267.584,176.196,13
car0,1,46.35,267.234,173.789,13
car0,4,46.35,267.556,176.171,13
car0,1,46.4,267.205,173.814,13
car0,4,46.4,267.525,176.144,13
car0,1,46.45,267.146,173.866,13
car0,4,46.45,267.501,176.123,13
car0,1,46.5,267.08,173.923,13
car0,4,46.5,267.475,176.1,13
car0,1,46.55,267.035,173.961,13
car0,4,46.55,267.451,176.08,13
car0,1,46.6,266.999,173.993,13
car0,4,46.6,267.428,176.06,13
car0,1,46.65,266.969,174.019,13
car0,4,46.65,267.408,176.043,13
car0,1,46.7,266.941,174.043,13
car0,4,46.7,267.385,176.022,13
car0,1,46.75,266.915,174.066,13
car0,4,46.75,267.368,176.007,13
car0,1,46.8,266.89,174.088,13
car0,4,46.8,267.363,176.003,13
car0,1,46.85,266.867,174.108,13
car0,4,46.85,267.423,176.055,13
car0,1,46.9,266.848,174.124,13
car0,1,46.95,266.851,174.122,13
car0,3,47.05,267.766,175.17,13
car0,3,47.1,267.612,175.149,13
car0,2,47.15,267.104,174.602,13
car0,3,47.15,267.568,175.143,13
car0,2,47.2,266.959,174.623,13
car0,3,47.2,267.554,175.141,13
car0,2,47.25,266.918,174.629,13
car0,3,47.25,267.539,175.139,13
car0,2,47.3,266.901,174.631,13
car0,3,47.3,267.529,175.137,13
car0,2,47.35,266.889,174.633,13
car0,3,47.35,267.517,175.136,13
car0,2,47.4,266.886,174.633,13
car0,3,47.4,267.51,175.135,13
car0,2,47.45,266.895,174.632,13
car0,3,47.45,267.506,175.134,13
car0,2,47.5,266.965,174.622,13
car0,3,47.5,267.503,175.134,13
car0,3,47.55,267.505,175.134,13
car0,3,47.6,267.082,175.074,13
car0,2,47.65,267.735,174.514,13
car0,3,47.65,266.897,175.048,13
car0,2,47.7,267.52,174.544,13
car0,3,47.7,266.886,175.047,13
car0,2,47.75,267.504,174.546,13
car0,3,47.75,266.888,175.047,13
car0,2,47.8,267.502,174.547,13
car0,3,47.8,266.896,175.048,13
car0,2,47.85,267.503,174.546,13
car0,3,47.85,266.91,175.05,13
car0,2,47.9,267.508,174.546,13
car0,3,47.9,266.957,175.057,13
car0,2,47.95,267.514,174.545,13
car0,3,47.95,267.093,175.076,13
car0,2,48,267.522,174.544,13
car0,3,48,267.173,175.087,13
car0,2,48.05,267.536,174.542,13
car0,2,48.1,267.549,174.54,13
car0,2,48.15,267.564,174.538,13
car0,4,48.15,266.84,175.549,13
car0,2,48.2,267.58,174.536,13
car0,4,48.2,266.851,175.558,13
car0,2,48.25,267.614,174.531,13
car0,4,48.25,266.868,175.573,13
car0,2,48.3,267.678,174.522,13
car0,4,48.3,266.891,175.593,13
car0,2,48.35,267.824,174.501,13
car0,4,48.35,266.918,175.616,13
car0,4,48.4,266.943,175.638,13
car0,4,48.45,266.973,175.664,13
car0,4,48.5,267.003,175.69,13
car0,1,48.55,267.398,173.646,13
car0,4,48.55,267.044,175.726,13
car0,1,48.6,267.383,173.659,13
car0,4,48.6,267.106,175.78,13
car0,1,48.65,267.401,173.644,13
car0,4,48.65,267.164,175.83,13
car0,1,48.7,267.42,173.628,13
car0,4,48.7,267.192,175.854,13
car0,1,48.75,267.442,173.608,13
car0,4,48.75,267.237,175.894,13
car0,1,48.8,267.469,173.584,13
car0,4,48.8,267.299,175.948,13
car0,1,48.85,267.489,173.567,13
car0,5,48.85,266.722,176.248,13
car0,1,48.9,267.515,173.544,13
car0,5,48.9,266.727,176.271,13
car0,1,48.95,267.546,173.517,13
car0,5,48.95,266.734,176.305,13
car0,1,49,267.571,173.496,13
car0,5,49,266.744,176.351,13
car0,1,49.05,267.601,173.47,13
car0,5,49.05,266.754,176.399,13
car0,1,49.1,267.626,173.448,13
car0,5,49.1,266.765,176.449,13
car0,1,49.15,267.66,173.418,13
car0,5,49.15,266.775,176.496,13
car0,1,49.2,267.685,173.397,13
car0,5,49.2,266.785,176.542,13
car0,1,49.25,267.716,173.37,13
car0,5,49.25,266.796,176.595,13
car0,1,49.3,267.75,173.34,13
car0,5,49.3,266.806,176.641,13
car0,1,49.35,267.78,173.315,13
car0,5,49.35,266.815,176.683,13
car0,1,49.4,267.818,173.281,13
car0,5,49.4,266.825,176.732,13
car0,1,49.45,267.846,173.257,13
car0,5,49.45,266.837,176.788,13
car0,1,49.5,267.877,173.23,13
car0,5,49.5,266.847,176.833,13
car0,1,49.55,267.914,173.198,13
car0,5,49.55,266.856,176.879,13
car0,1,49.6,267.955,173.162,13
car0,5,49.6,266.866,176.924,13
car0,1,49.65,268.015,173.11,13
car0,5,49.65,266.877,176.975,13
car0,1,49.7,268.048,173.082,13
car0,5,49.7,266.887,177.023,13
car0,1,49.75,268.087,173.048,13
car0,5,49.75,266.898,177.074,13
car0,1,49.8,268.14,173.001,13
car0,5,49.8,266.908,177.124,13
car0,1,49.85,268.225,172.928,13
car0,5,49.85,266.919,177.172,13
car0,1,49.9,268.386,172.788,13
car0,5,49.9,266.93,177.224,13
car0,5,49.95,266.939,177.269,13
car0,0,50,266.992,172.163,13
car0,5,50,266.948,177.313,13
car0,0,50.05,266.996,172.143,13
car0,5,50.05,266.959,177.364,13
car0,0,50.1,267.005,172.102,13
car0,5,50.1,266.972,177.421,13
car0,0,50.15,267.015,172.052,13
car0,5,50.15,266.983,177.473,13
car0,0,50.2,267.027,171.996,13
car0,5,50.2,266.991,177.514,13
car0,0,50.25,267.041,171.932,13
car0,5,50.25,266.999,177.549,13
car0,0,50.3,267.048,171.9,13
car0,5,50.3,267.008,177.592,13
car0,0,50.35,267.056,171.86,13
car0,5,50.35,267.018,177.639,13
car0,0,50.4,267.066,171.815,13
car0,5,50.4,267.027,177.68,13
car0,0,50.45,267.077,171.765,13
car0,5,50.45,267.036,177.725,13
car0,0,50.5,267.088,171.713,13
car0,5,50.5,267.046,177.77,13
car0,0,50.55,267.094,171.682,13
car0,5,50.55,267.056,177.818,13
car0,0,50.6,267.103,171.64,13
car0,5,50.6,267.066,177.865,13
car0,0,50.65,267.112,171.598,13
car0,5,50.65,267.075,177.91,13
car0,0,50.7,267.122,171.551,13
car0,5,50.7,267.086,177.96,13
car0,0,50.75,267.131,171.507,13
car0,5,50.75,267.096,178.009,13
car0,0,50.8,267.142,171.459,13
car0,5,50.8,267.107,178.057,13
car0,0,50.85,267.153,171.403,13
car0,5,50.85,267.117,178.108,13
car0,0,50.9,267.164,171.352,13
car0,5,50.9,267.127,178.155,13
car0,0,50.95,267.174,171.307,13
car0,5,50.95,267.137,178.201,13
car0,0,51,267.184,171.258,13
car0,5,51,267.147,178.248,13
car0,0,51.05,267.196,171.202,13
car0,5,51.05,267.159,178.302,13
car0,0,51.1,267.208,171.147,13
car0,5,51.1,267.169,178.35,13
car0,0,51.15,267.219,171.094,13
car0,5,51.15,267.18,178.401,13
car0,0,51.2,267.233,171.03,13
car0,5,51.2,267.193,178.461,13
car0,0,51.25,267.245,170.971,13
car0,5,51.25,267.198,178.486,13
car0,0,51.3,267.255,170.924,13
car0,5,51.3,267.185,178.428,13
car0,0,51.35,267.265,170.878,13
car0,5,51.35,267.173,178.367,13
car0,0,51.4,267.276,170.826,13
car0,5,51.4,267.157,178.294,13
car0,0,51.45,267.287,170.775,13
car0,5,51.45,267.145,178.238,13
car0,0,51.5,267.299,170.717,13
car0,5,51.5,267.133,178.182,13
car0,0,51.55,267.31,170.668,13
car0,5,51.55,267.121,178.127,13
car0,0,51.6,267.321,170.616,13
car0,5,51.6,267.109,178.07,13
car0,0,51.65,267.332,170.562,13
car0,5,51.65,267.095,178,13
car0,0,51.7,267.342,170.516,13
car0,5,51.7,267.08,177.932,13
car0,0,51.75,267.351,170.472,13
car0,5,51.75,267.064,177.857,13
car0,0,51.8,267.362,170.422,13
car0,5,51.8,267.052,177.798,13
car0,0,51.85,267.373,170.37,13
car0,5,51.85,267.041,177.748,13
car0,0,51.9,267.384,170.319,13
car0,5,51.9,267.025,177.675,13
car0,0,51.95,267.393,170.278,13
car0,5,51.95,267.009,177.597,13
car0,0,52,267.401,170.238,13
car0,5,52,266.997,177.543,13
car0,0,52.05,267.411,170.192,13
car0,5,52.05,266.99,177.508,13
car0,0,52.1,267.42,170.151,13
car0,5,52.1,266.972,177.424,13
car0,0,52.15,267.43,170.102,14
car0,5,52.15,266.962,177.378,14
car0,0,52.2,267.441,170.049,14
car0,4,52.2,268.214,176.743,14
car0,5,52.2,267.404,179.457,14
car0,0,52.25,267.451,170.003,15
car0,4,52.25,268.174,176.709,15
car0,5,52.25,267.414,179.502,15
car0,0,52.3,267.463,169.948,15
car0,4,52.3,268.131,176.67,15
car0,5,52.3,267.423,179.547,15
car0,0,52.35,267.475,169.892,15
car0,4,52.35,268.041,176.592,15
car0,5,52.35,267.434,179.597,15
car0,0,52.4,267.485,169.841,15
car0,4,52.4,267.986,176.545,15
car0,5,52.4,267.445,179.65,15
car0,0,52.45,267.497,169.787,15
car0,4,52.45,267.949,176.513,15
car0,5,52.45,267.456,179.701,15
car0,0,52.5,267.509,169.73,15
car0,4,52.5,267.842,176.42,15
car0,5,52.5,267.467,179.753,15
car0,0,52.55,267.523,169.666,15
car0,4,52.55,267.79,176.375,15
car0,5,52.55,267.477,179.8,15
car0,0,52.6,267.534,169.611,15
car0,4,52.6,267.75,176.34,15
car0,5,52.6,267.488,179.853,15
car0,0,52.65,267.543,169.571,15
car0,4,52.65,267.703,176.299,15
car0,5,52.65,267.5,179.909,15
car0,0,52.7,267.552,169.527,15
car0,4,52.7,267.669,176.27,15
car0,5,52.7,267.51,179.957,15
car0,0,52.75,267.561,169.487,15
car0,4,52.75,267.628,176.234,15
car0,5,52.75,267.521,180.007,15
car0,0,52.8,267.569,169.447,15
car0,4,52.8,267.591,176.201,15
car0,5,52.8,267.532,180.06,15
car0,0,52.85,267.579,169.399,15
car0,4,52.85,267.557,176.172,15
car0,5,52.85,267.543,180.11,15
car0,0,52.9,267.59,169.351,15
car0,4,52.9,267.521,176.14,15
car0,5,52.9,267.555,180.167,15
car0,0,52.95,267.599,169.307,15
car0,4,52.95,267.485,176.11,15
car0,5,52.95,267.566,180.216,15
car0,0,53,267.609,169.262,15
car0,4,53,267.455,176.083,15
car0,5,53,267.577,180.269,15
car0,0,53.05,267.619,169.214,15
car0,4,53.05,267.427,176.059,15
car0,5,53.05,267.587,180.318,15
car0,0,53.1,267.629,169.166,15
car0,4,53.1,267.4,176.035,15
car0,5,53.1,267.597,180.366,15
car0,0,53.15,267.64,169.116,15
car0,4,53.15,267.375,176.014,15
car0,5,53.15,267.608,180.414,15
car0,0,53.2,267.651,169.061,15
car0,4,53.2,267.362,176.003,15
car0,5,53.2,267.619,180.466,15
car0,0,53.25,267.662,169.01,15
car0,4,53.25,267.424,176.056,15
car0,5,53.25,267.63,180.52,15
car0,0,53.3,267.675,168.951,15
car0,5,53.3,267.642,180.575,15
car0,0,53.35,267.686,168.9,15
car0,5,53.35,267.655,180.636,15
car0,0,53.4,267.698,168.843,15
car0,3,53.4,267.777,175.172,15
car0,5,53.4,267.668,180.699,15
car0,0,53.45,267.711,168.781,15
car0,3,53.45,267.613,175.149,15
car0,5,53.45,267.68,180.753,15
car0,0,53.5,267.723,168.723,15
car0,3,53.5,267.564,175.142,15
car0,5,53.5,267.693,180.817,15
car0,0,53.55,267.736,168.66,15
car0,3,53.55,267.542,175.139,15
car0,5,53.55,267.705,180.872,15
car0,3,53.6,267.527,175.137,15
car0,5,53.6,267.716,180.922,15
car0,3,53.65,267.512,175.135,15
car0,5,53.65,267.727,180.974,15
car0,3,53.7,267.505,175.134,15
car0,5,53.7,267.737,181.021,15
car0,3,53.75,267.504,175.134,15
car0,3,53.8,267.504,175.134,15
car0,3,53.85,267.508,175.134,15
car0,2,53.9,267.695,174.519,15
car0,3,53.9,267.534,175.138,15
car0,2,53.95,267.508,174.546,15
car0,2,54,267.502,174.547,15
car0,2,54.05,267.504,174.546,15
car0,2,54.1,267.511,174.545,15
car0,2,54.15,267.519,174.544,15
car0,2,54.2,267.535,174.542,15
car0,2,54.25,267.557,174.539,15
car0,2,54.3,267.578,174.536,15
car0,2,54.35,267.614,174.531,15
car0,2,54.4,267.794,174.505,15
car0,1,54.6,267.383,173.66,15
car0,1,54.65,267.394,173.65,15
car0,1,54.7,267.422,173.626,15
car0,1,54.75,267.448,173.603,15
car0,1,54.8,267.476,173.578,15
car0,1,54.85,267.512,173.547,15
car0,1,54.9,267.546,173.517,15
car0,1,54.95,267.58,173.488,15
car0,1,55,267.62,173.454,15
car0,1,55.05,267.661,173.418,15
car0,1,55.1,267.694,173.389,15
car0,1,55.15,267.741,173.348,15
car0,1,55.2,267.776,173.318,15
car0,1,55.25,267.82,173.28,15
car0,1,55.3,267.861,173.244,15
car0,1,55.35,267.905,173.206,15
car0,1,55.4,267.958,173.16,15
car0,1,55.45,268.025,173.101,15
car0,1,55.5,268.077,173.056,15
car0,1,55.55,268.141,173,15
car0,1,55.6,268.239,172.915,15
car0,0,55.75,266.995,172.146,15
car0,0,55.8,267.006,172.096,15
car0,0,55.85,267.021,172.028,15
car0,0,55.9,267.036,171.954,15
car0,0,55.95,267.048,171.9,15
car0,0,56,267.057,171.857,15
car0,0,56.05,267.069,171.801,15
car0,0,56.1,267.083,171.735,15
car0,0,56.15,267.093,171.687,15
car0,0,56.2,267.103,171.64,15
car0,0,56.25,267.115,171.584,15
car0,0,56.3,267.127,171.528,15
car0,0,56.35,267.14,171.467,15
car0,0,56.4,267.156,171.393,15
car0,0,56.45,267.168,171.332,15
car0,0,56.5,267.18,171.279,15
car0,0,56.55,267.195,171.208,15
car0,0,56.6,267.21,171.137,15
car0,0,56.65,267.225,171.068,15
car0,0,56.7,267.239,171.001,15
car0,0,56.75,267.254,170.93,15
car0,0,56.8,267.267,170.871,15
car0,0,56.85,267.28,170.805,15
car0,0,56.9,267.295,170.735,15
car0,0,56.95,267.312,170.658,15
car0,0,57,267.326,170.592,15
car0,0,57.05,267.339,170.528,15
car0,0,57.1,267.352,170.471,15
car0,0,57.15,267.364,170.413,15
car0,0,57.2,267.377,170.353,15
car0,0,57.25,267.388,170.301,15
car0,0,57.3,267.399,170.248,15
car0,0,57.35,267.411,170.192,15
car0,0,57.4,267.424,170.132,15
car0,0,57.45,267.435,170.076,15
car0,0,57.5,267.45,170.01,15
car0,0,57.55,267.465,169.939,15
car0,0,57.6,267.479,169.869,15
car0,0,57.65,267.493,169.806,15
car0,0,57.7,267.508,169.733,15
car0,0,57.75,267.525,169.656,15
car0,0,57.8,267.538,169.595,15
car0,0,57.85,267.55,169.537,15
car0,0,57.9,267.563,169.476,15
car0,0,57.95,267.575,169.419,15
car0,0,58,267.587,169.365,15
car0,0,58.05,267.6,169.304,15
car0,0,58.1,267.612,169.247,15
car0,0,58.15,267.626,169.18,15
car0,0,58.2,267.641,169.109,15
car0,0,58.25,267.657,169.036,15
car0,0,58.3,267.671,168.968,15
car0,0,58.35,267.685,168.901,15
car0,0,58.4,267.699,168.834,15
car0,0,58.45,267.715,168.76,15
car0,0,58.5,267.731,168.688,15
