timestamp,x_gt,y_gt,car_id,sensor_id
9.7,267.48,180.853,car0,5
9.75,267.48,180.788,car0,5
9.8,267.48,180.723,car0,5
9.85,267.48,180.657,car0,5
9.9,267.48,180.598,car0,5
9.95,267.48,180.53,car0,5
10.0,267.48,180.47,car0,5
10.05,267.48,180.4,car0,5
10.1,267.48,180.328,car0,5
10.15,267.48,180.26,car0,5
10.2,267.48,180.2,car0,5
10.25,267.48,180.132,car0,5
10.3,267.48,180.066,car0,5
10.35,267.48,179.994,car0,5
10.4,267.48,179.928,car0,5
10.45,267.48,179.862,car0,5
10.5,267.48,179.792,car0,5
10.55,267.48,179.726,car0,5
10.6,267.48,179.664,car0,5
10.65,267.48,179.603,car0,5
10.7,267.48,179.543,car0,5
10.75,267.48,179.48,car0,5
10.8,267.48,179.415,car0,5
10.85,267.48,179.355,car0,5
10.9,267.48,179.292,car0,5
10.95,267.48,179.229,car0,5
11.0,267.48,179.17,car0,5
11.05,267.48,179.102,car0,5
11.1,267.48,179.033,car0,5
11.15,267.48,178.97,car0,5
11.2,267.48,178.903,car0,5
11.25,267.48,178.831,car0,5
11.3,267.48,178.769,car0,5
11.35,267.48,178.706,car0,5
11.4,267.48,178.636,car0,5
11.45,267.48,178.574,car0,5
11.5,267.48,178.504,car0,5
11.55,267.48,178.434,car0,5
11.6,267.48,178.364,car0,5
11.65,267.48,178.294,car0,5
11.7,267.48,178.229,car0,5
11.75,267.48,178.165,car0,5
11.8,267.48,178.093,car0,5
11.85,267.48,178.023,car0,5
11.9,267.48,177.953,car0,5
11.95,267.48,177.886,car0,5
12.0,267.48,177.825,car0,5
12.05,267.48,177.758,car0,5
12.1,267.48,177.7,car0,5
12.15,267.48,177.635,car0,5
12.2,267.48,177.575,car0,5
12.25,267.48,177.508,car0,5
12.3,267.48,177.437,car0,5
12.35,267.48,177.375,car0,5
12.4,267.48,177.314,car0,5
12.45,267.48,177.248,car0,5
12.5,267.48,177.177,car0,5
12.55,267.48,177.107,car0,5
12.6,267.48,177.035,car0,5
12.65,267.48,176.969,car0,5
12.7,267.48,176.899,car0,5
12.75,267.48,176.84,car0,5
12.8,267.48,176.777,car0,5
12.95,267.48,176.588,car0,4
13.0,267.48,176.526,car0,4
13.05,267.48,176.461,car0,4
13.1,267.48,176.399,car0,4
13.15,267.48,176.335,car0,4
13.2,267.48,176.265,car0,4
13.25,267.48,176.193,car0,4
13.3,267.48,176.133,car0,4
13.35,267.48,176.074,car0,4
13.4,267.48,176.003,car0,4
13.45,267.48,175.935,car0,4
13.5,267.48,175.871,car0,4
13.55,267.48,175.809,car0,4
13.6,267.48,175.744,car0,4
13.65,267.48,175.686,car0,4
13.7,267.48,175.616,car0,4
13.75,267.48,175.551,car0,4
13.8,267.48,175.484,car0,4
13.85,267.48,175.423,car0,4
13.9,267.48,175.356,car0,3
13.95,267.48,175.295,car0,3
14.0,267.48,175.235,car0,3
14.05,267.48,175.163,car0,3
14.1,267.48,175.098,car0,3
14.15,267.48,175.038,car0,3
14.2,267.48,174.966,car0,3
14.25,267.48,174.896,car0,3
14.3,267.48,174.835,car0,3
14.35,267.48,174.769,car0,2
14.4,267.48,174.698,car0,2
14.45,267.48,174.635,car0,2
14.5,267.48,174.575,car0,2
14.55,267.48,174.508,car0,2
14.6,267.48,174.447,car0,2
14.65,267.48,174.385,car0,2
14.7,267.48,174.32,car0,2
14.75,267.48,174.26,car0,2
14.8,267.48,174.196,car0,2
14.85,267.48,174.126,car0,2
14.9,267.48,174.065,car0,2
14.95,267.48,173.994,car0,2
15.0,267.48,173.933,car0,2
15.05,267.48,173.863,car0,1
15.1,267.48,173.797,car0,1
15.15,267.48,173.727,car0,1
15.2,267.48,173.666,car0,1
15.25,267.48,173.594,car0,1
15.3,267.48,173.533,car0,1
15.35,267.48,173.468,car0,1
15.4,267.48,173.402,car0,1
15.45,267.48,173.341,car0,1
15.5,267.48,173.277,car0,1
15.55,267.48,173.214,car0,1
15.6,267.48,173.148,car0,1
15.65,267.48,173.081,car0,1
15.7,267.48,173.017,car0,1
15.75,267.48,172.949,car0,1
15.8,267.48,172.88,car0,1
15.85,267.48,172.808,car0,1
15.9,267.48,172.737,car0,1
15.95,267.48,172.667,car0,1
16.0,267.48,172.599,car0,1
16.05,267.48,172.537,car0,1
16.1,267.48,172.472,car0,1
16.15,267.48,172.401,car0,1
16.25,267.48,172.269,car0,0
16.3,267.48,172.198,car0,0
16.35,267.48,172.128,car0,0
16.4,267.48,172.063,car0,0
16.45,267.48,171.997,car0,0
16.5,267.48,171.928,car0,0
16.55,267.48,171.869,car0,0
16.6,267.48,171.798,car0,0
16.65,267.48,171.727,car0,0
16.7,267.48,171.665,car0,0
16.75,267.48,171.605,car0,0
16.8,267.48,171.545,car0,0
16.85,267.48,171.484,car0,0
16.9,267.48,171.422,car0,0
16.95,267.48,171.349,car0,0
17.0,267.48,171.285,car0,0
17.05,267.48,171.22,car0,0
17.1,267.48,171.148,car0,0
17.15,267.48,171.077,car0,0
17.2,267.48,171.014,car0,0
17.25,267.48,170.943,car0,0
17.3,267.48,170.879,car0,0
17.35,267.48,170.815,car0,0
17.4,267.48,170.757,car0,0
17.45,267.48,170.688,car0,0
17.5,267.48,170.625,car0,0
17.55,267.48,170.566,car0,0
17.6,267.48,170.498,car0,0
17.65,267.48,170.436,car0,0
17.7,267.48,170.371,car0,0
17.75,267.48,170.307,car0,0
17.8,267.48,170.248,car0,0
17.85,267.48,170.181,car0,0
17.9,267.48,170.11,car0,0
17.95,267.48,170.045,car0,0
18.0,267.48,169.976,car0,0
18.05,267.48,169.908,car0,0
18.1,267.48,169.844,car0,0
18.15,267.48,169.781,car0,0
18.2,267.48,169.718,car0,0
18.25,267.48,169.658,car0,0
18.3,267.48,169.588,car0,0
18.35,267.48,169.527,car0,0
18.4,267.48,169.464,car0,0
18.45,267.48,169.4,car0,0
18.5,267.48,169.333,car0,0
18.55,267.48,169.261,car0,0
18.6,267.48,169.197,car0,0
18.65,267.48,169.126,car0,0
18.7,267.48,169.061,car0,0
18.75,267.48,169.003,car0,0
18.8,267.48,168.936,car0,0
18.85,267.48,168.876,car0,0
18.9,267.48,168.812,car0,0
18.95,267.48,168.754,car0,0
19.0,267.48,168.684,car0,0
19.05,267.48,168.625,car0,0
19.1,267.48,168.554,car0,0
19.15,267.48,168.494,car0,0
19.2,267.48,168.431,car0,0
19.25,267.48,168.359,car0,0
19.3,267.48,168.288,car0,0
19.35,267.48,168.216,car0,0
19.4,267.48,168.147,car0,0
